t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1578210065,75,12.491138,0.000000,0.000000,0.000000,events/second
1578210068,75,8.335252,0.000000,0.000000,0.000000,events/second
1578210071,75,6.250352,0.000000,0.000000,0.000000,events/second
1578210074,75,5.000791,0.000000,0.000000,0.000000,events/second
1578210077,75,4.167574,0.000000,0.000000,0.000000,events/second
1578210080,75,3.572369,0.000000,0.000000,0.000000,events/second
1578210083,75,3.125670,0.000000,0.000000,0.000000,events/second
1578210086,75,2.778046,0.000000,0.000000,0.000000,events/second
1578210089,75,2.500448,0.000000,0.000000,0.000000,events/second
1578210092,75,2.273087,0.000000,0.000000,0.000000,events/second
1578210095,75,2.083452,0.000000,0.000000,0.000000,events/second
1578210098,75,1.923358,0.000000,0.000000,0.000000,events/second
1578210101,75,1.785852,0.000000,0.000000,0.000000,events/second
1578210104,75,1.666080,0.000000,0.000000,0.000000,events/second
1578210107,75,1.562504,0.000000,0.000000,0.000000,events/second
1578210110,75,1.470644,0.000000,0.000000,0.000000,events/second
1578210113,75,1.388972,0.000000,0.000000,0.000000,events/second
1578210116,75,1.315884,0.000000,0.000000,0.000000,events/second
1578210119,75,1.250145,0.000000,0.000000,0.000000,events/second
1578210122,75,1.190609,0.000000,0.000000,0.000000,events/second
1578210125,75,1.136391,0.000000,0.000000,0.000000,events/second
1578210128,75,1.087019,0.000000,0.000000,0.000000,events/second
1578210131,75,1.041747,0.000000,0.000000,0.000000,events/second
1578210134,75,1.000061,0.000000,0.000000,0.000000,events/second
1578210137,75,0.961633,0.000000,0.000000,0.000000,events/second
1578210140,75,0.925956,0.000000,0.000000,0.000000,events/second
1578210143,75,0.892910,0.000000,0.000000,0.000000,events/second
1578210146,75,0.862108,0.000000,0.000000,0.000000,events/second
1578210149,75,0.833351,0.000000,0.000000,0.000000,events/second
1578210152,75,0.806513,0.000000,0.000000,0.000000,events/second
1578210155,75,0.781269,0.000000,0.000000,0.000000,events/second
1578210158,75,0.757601,0.000000,0.000000,0.000000,events/second
1578210161,75,0.735326,0.000000,0.000000,0.000000,events/second
1578210164,75,0.714331,0.000000,0.000000,0.000000,events/second
1578210167,75,0.694460,0.000000,0.000000,0.000000,events/second
1578210170,75,0.675703,0.000000,0.000000,0.000000,events/second
1578210173,75,0.657910,0.000000,0.000000,0.000000,events/second
1578210176,75,0.641045,0.000000,0.000000,0.000000,events/second
1578210179,75,0.625035,0.000000,0.000000,0.000000,events/second
1578210182,75,0.609791,0.000000,0.000000,0.000000,events/second
1578210185,75,0.595258,0.000000,0.000000,0.000000,events/second
1578210188,75,0.581416,0.000000,0.000000,0.000000,events/second
1578210191,75,0.568196,0.000000,0.000000,0.000000,events/second
1578210194,75,0.555581,0.000000,0.000000,0.000000,events/second
1578210197,75,0.543483,0.000000,0.000000,0.000000,events/second
1578210200,75,0.531925,0.000000,0.000000,0.000000,events/second
1578210203,75,0.520845,0.000000,0.000000,0.000000,events/second
1578210206,75,0.510229,0.000000,0.000000,0.000000,events/second
1578210209,75,0.500012,0.000000,0.000000,0.000000,events/second
1578210212,75,0.490209,0.000000,0.000000,0.000000,events/second
1578210215,75,0.480788,0.000000,0.000000,0.000000,events/second
1578210218,75,0.471706,0.000000,0.000000,0.000000,events/second
1578210221,75,0.462973,0.000000,0.000000,0.000000,events/second
1578210224,75,0.454562,0.000000,0.000000,0.000000,events/second
1578210227,75,0.446430,0.000000,0.000000,0.000000,events/second
1578210230,75,0.438612,0.000000,0.000000,0.000000,events/second
1578210233,75,0.431046,0.000000,0.000000,0.000000,events/second
1578210236,75,0.423734,0.000000,0.000000,0.000000,events/second
1578210239,75,0.416684,0.000000,0.000000,0.000000,events/second
1578210242,75,0.409851,0.000000,0.000000,0.000000,events/second
1578210245,75,0.403242,0.000000,0.000000,0.000000,events/second
1578210248,75,0.396834,0.000000,0.000000,0.000000,events/second
1578210251,75,0.390638,0.000000,0.000000,0.000000,events/second
1578210254,75,0.384626,0.000000,0.000000,0.000000,events/second
1578210257,75,0.378797,0.000000,0.000000,0.000000,events/second
1578210260,75,0.373140,0.000000,0.000000,0.000000,events/second
1578210263,75,0.367660,0.000000,0.000000,0.000000,events/second
1578210266,75,0.362321,0.000000,0.000000,0.000000,events/second
1578210269,75,0.357154,0.000000,0.000000,0.000000,events/second
1578210272,75,0.352116,0.000000,0.000000,0.000000,events/second
1578210275,75,0.347234,0.000000,0.000000,0.000000,events/second
1578210278,75,0.342472,0.000000,0.000000,0.000000,events/second
1578210281,75,0.337842,0.000000,0.000000,0.000000,events/second
1578210284,75,0.333340,0.000000,0.000000,0.000000,events/second
1578210287,75,0.328953,0.000000,0.000000,0.000000,events/second
1578210290,75,0.324679,0.000000,0.000000,0.000000,events/second
1578210293,75,0.320522,0.000000,0.000000,0.000000,events/second
1578210296,75,0.316466,0.000000,0.000000,0.000000,events/second
1578210299,75,0.312509,0.000000,0.000000,0.000000,events/second
1578210302,75,0.308646,0.000000,0.000000,0.000000,events/second
1578210305,75,0.304887,0.000000,0.000000,0.000000,events/second
1578210308,75,0.301212,0.000000,0.000000,0.000000,events/second
1578210311,75,0.297626,0.000000,0.000000,0.000000,events/second
1578210314,75,0.294125,0.000000,0.000000,0.000000,events/second
1578210317,75,0.290704,0.000000,0.000000,0.000000,events/second
1578210320,75,0.287362,0.000000,0.000000,0.000000,events/second
1578210323,75,0.284097,0.000000,0.000000,0.000000,events/second
1578210326,75,0.280906,0.000000,0.000000,0.000000,events/second
1578210329,75,0.277782,0.000000,0.000000,0.000000,events/second
1578210332,75,0.274730,0.000000,0.000000,0.000000,events/second
1578210335,75,0.271743,0.000000,0.000000,0.000000,events/second
1578210338,75,0.268825,0.000000,0.000000,0.000000,events/second
1578210341,75,0.265962,0.000000,0.000000,0.000000,events/second
1578210344,75,0.263161,0.000000,0.000000,0.000000,events/second
1578210347,75,0.260420,0.000000,0.000000,0.000000,events/second
1578210350,75,0.257738,0.000000,0.000000,0.000000,events/second
1578210353,75,0.255105,0.000000,0.000000,0.000000,events/second
1578210356,75,0.252532,0.000000,0.000000,0.000000,events/second
1578210359,75,0.250006,0.000000,0.000000,0.000000,events/second
1578210362,75,0.247528,0.000000,0.000000,0.000000,events/second
1578210365,75,0.245101,0.000000,0.000000,0.000000,events/second
1578210368,75,0.242721,0.000000,0.000000,0.000000,events/second
1578210371,75,0.240387,0.000000,0.000000,0.000000,events/second
1578210374,75,0.238098,0.000000,0.000000,0.000000,events/second
1578210377,75,0.235853,0.000000,0.000000,0.000000,events/second
1578210380,75,0.233648,0.000000,0.000000,0.000000,events/second
1578210383,75,0.231486,0.000000,0.000000,0.000000,events/second
1578210386,75,0.229362,0.000000,0.000000,0.000000,events/second
1578210389,75,0.227276,0.000000,0.000000,0.000000,events/second
1578210392,75,0.225229,0.000000,0.000000,0.000000,events/second
1578210395,75,0.223219,0.000000,0.000000,0.000000,events/second
1578210398,75,0.221244,0.000000,0.000000,0.000000,events/second
1578210401,75,0.219302,0.000000,0.000000,0.000000,events/second
1578210404,75,0.217396,0.000000,0.000000,0.000000,events/second
1578210407,75,0.215520,0.000000,0.000000,0.000000,events/second
1578210410,75,0.213679,0.000000,0.000000,0.000000,events/second
1578210413,75,0.211869,0.000000,0.000000,0.000000,events/second
1578210416,75,0.210088,0.000000,0.000000,0.000000,events/second
1578210419,75,0.208338,0.000000,0.000000,0.000000,events/second
1578210422,75,0.206614,0.000000,0.000000,0.000000,events/second
1578210425,75,0.204922,0.000000,0.000000,0.000000,events/second
1578210428,75,0.203256,0.000000,0.000000,0.000000,events/second
1578210431,75,0.201617,0.000000,0.000000,0.000000,events/second
1578210434,75,0.200004,0.000000,0.000000,0.000000,events/second
1578210437,75,0.198415,0.000000,0.000000,0.000000,events/second
1578210440,75,0.196853,0.000000,0.000000,0.000000,events/second
1578210443,75,0.195314,0.000000,0.000000,0.000000,events/second
1578210446,75,0.193800,0.000000,0.000000,0.000000,events/second
1578210449,75,0.192311,0.000000,0.000000,0.000000,events/second
1578210452,75,0.190843,0.000000,0.000000,0.000000,events/second
1578210455,75,0.189396,0.000000,0.000000,0.000000,events/second
1578210458,75,0.187972,0.000000,0.000000,0.000000,events/second
