t,value
1578161515,2
1578161518,2
1578161521,2
1578161524,2
1578161527,2
1578161530,2
1578161533,2
1578161536,2
1578161539,2
1578161542,2
1578161545,2
1578161548,2
1578161551,2
1578161554,2
1578161557,2
1578161560,2
1578161563,2
1578161566,2
1578161569,2
1578161572,2
1578161575,2
1578161578,2
1578161581,2
1578161584,2
1578161587,2
1578161590,2
1578161593,2
1578161596,2
1578161599,2
1578161602,2
1578161605,2
1578161608,2
1578161611,2
1578161614,2
1578161617,2
1578161620,2
1578161623,2
1578161626,2
1578161629,2
1578161632,2
1578161635,2
1578161638,2
1578161641,2
1578161644,2
1578161647,2
1578161650,2
1578161653,2
1578161656,2
1578161659,2
1578161662,2
1578161665,2
1578161668,2
1578161671,2
1578161674,2
1578161677,2
1578161680,2
1578161683,2
1578161686,2
1578161689,2
1578161692,2
1578161695,2
1578161698,2
1578161701,2
1578161704,2
1578161707,2
1578161710,2
1578161713,2
1578161716,2
1578161719,2
1578161722,2
1578161725,2
1578161728,2
1578161731,2
1578161734,2
1578161737,2
1578161740,2
1578161743,2
1578161746,2
1578161749,2
1578161752,2
1578161755,2
1578161758,2
1578161761,2
1578161764,2
1578161767,2
1578161770,2
1578161773,2
1578161776,2
1578161779,2
1578161782,2
1578161785,2
1578161788,2
1578161791,2
1578161794,2
1578161797,2
1578161800,2
1578161803,2
1578161806,2
1578161809,2
1578161812,2
1578161815,2
1578161818,2
1578161821,2
1578161824,2
1578161827,2
1578161830,2
1578161833,2
1578161836,2
1578161839,2
1578161842,2
1578161845,2
1578161848,2
1578161851,2
1578161854,2
1578161857,2
1578161860,2
1578161863,2
1578161866,2
1578161869,2
1578161872,2
1578161875,2
1578161878,2
1578161881,2
1578161884,2
1578161887,2
1578161890,2
1578161893,2
1578161896,2
1578161899,2
1578161902,2
1578161905,2
1578161908,2
1578161911,2
1578161914,2
1578161917,2
1578161920,2
1578161923,2
1578161926,2
1578161929,2
1578161932,2
1578161935,2
1578161938,2
1578161941,2
1578161944,2
1578161947,2
1578161950,2
1578161953,2
1578161956,2
1578161959,2
1578161962,2
1578161965,2
1578161968,2
1578161971,2
1578161974,2
1578161977,2
1578161980,2
1578161983,2
1578161986,2
1578161989,2
1578161992,2
1578161995,2
1578161998,2
1578162001,2
1578162004,2
1578162007,2
1578162010,2
1578162013,2
1578162016,2
1578162019,2
1578162022,2
1578162025,2
1578162028,2
1578162031,2
1578162034,2
1578162037,2
1578162040,2
1578162043,2
1578162046,2
1578162049,2
1578162052,2
1578162055,2
1578162058,2
1578162061,2
1578162064,2
1578162067,2
1578162070,2
1578162073,2
1578162076,2
1578162079,2
1578162082,2
1578162085,2
1578162088,2
1578162091,2
1578162094,2
1578162097,2
1578162100,2
1578162103,2
1578162106,2
1578162109,2
1578162112,2
1578162115,2
1578162118,2
1578162121,2
1578162124,2
1578162127,2
1578162130,2
1578162133,2
1578162136,2
1578162139,2
1578162142,2
1578162145,2
1578162148,2
1578162151,2
1578162154,2
1578162157,2
1578162160,2
1578162163,2
1578162166,2
1578162169,2
1578162172,2
1578162175,2
1578162178,2
1578162181,2
1578162184,2
1578162187,2
1578162190,2
1578162193,2
1578162196,2
1578162199,2
1578162202,2
1578162205,2
1578162208,2
1578162211,2
1578162214,2
1578162217,2
1578162220,2
1578162223,2
1578162226,2
1578162229,2
1578162232,2
1578162235,2
1578162238,2
1578162241,2
1578162244,2
1578162247,2
1578162250,2
1578162253,2
1578162256,2
1578162259,2
1578162262,2
1578162265,2
1578162268,2
1578162271,2
1578162274,2
1578162277,2
1578162280,2
1578162283,2
1578162286,2
1578162289,2
1578162292,2
1578162295,2
1578162298,2
1578162301,2
1578162304,2
1578162307,2
1578162310,2
1578162313,2
1578162316,2
1578162319,2
1578162322,2
1578162325,2
1578162328,2
1578162331,2
1578162334,2
1578162337,2
1578162340,2
1578162343,2
1578162346,2
1578162349,2
1578162352,2
1578162355,2
1578162358,2
1578162361,2
1578162364,2
1578162367,2
1578162370,2
1578162373,2
1578162376,2
1578162379,2
1578162382,2
1578162385,2
1578162388,2
1578162391,2
1578162394,2
1578162397,2
1578162400,2
1578162403,2
1578162406,2
1578162409,2
1578162412,2
1578162415,2
1578162418,2
1578162421,2
1578162424,2
1578162427,2
1578162430,2
1578162433,2
1578162436,2
1578162439,2
1578162442,2
1578162445,2
1578162448,2
1578162451,2
1578162454,2
1578162457,2
1578162460,2
1578162463,2
1578162466,2
1578162469,2
1578162472,2
1578162475,2
1578162478,2
1578162481,2
1578162484,2
1578162487,2
1578162490,2
1578162493,2
1578162496,2
1578162499,2
1578162502,2
1578162505,2
1578162508,2
1578162511,2
1578162514,2
1578162517,2
1578162520,2
1578162523,2
1578162526,2
1578162529,2
1578162532,2
1578162535,2
1578162538,2
1578162541,2
1578162544,2
1578162547,2
1578162550,2
1578162553,2
1578162556,2
1578162559,2
1578162562,2
1578162565,2
1578162568,2
1578162571,2
1578162574,2
1578162577,2
1578162580,2
1578162583,2
1578162586,2
1578162589,2
1578162592,2
1578162595,2
1578162598,2
1578162601,2
1578162604,2
1578162607,2
1578162610,2
1578162613,2
1578162616,2
1578162619,2
1578162622,2
1578162625,2
1578162628,2
1578162631,2
1578162634,2
1578162637,2
1578162640,2
1578162643,2
1578162646,2
1578162649,2
1578162652,2
1578162655,2
1578162658,2
1578162661,2
1578162664,2
1578162667,2
1578162670,2
1578162673,2
1578162676,2
1578162679,2
1578162682,2
1578162685,2
1578162688,2
1578162691,2
1578162694,2
1578162697,2
1578162700,2
1578162703,2
1578162706,2
1578162709,2
1578162712,2
1578162715,2
1578162718,2
1578162721,2
1578162724,2
1578162727,2
1578162730,2
1578162733,2
1578162736,2
1578162739,2
1578162742,2
1578162745,2
1578162748,2
1578162751,2
1578162754,2
1578162757,2
1578162760,2
1578162763,2
1578162766,2
1578162769,2
1578162772,2
1578162775,2
1578162778,2
1578162781,2
1578162784,2
1578162787,2
1578162790,2
1578162793,2
1578162796,2
1578162799,2
1578162802,2
1578162805,2
1578162808,2
1578162811,2
1578162814,2
1578162817,2
1578162820,2
1578162823,2
1578162826,2
1578162829,2
1578162832,2
1578162835,2
1578162838,2
1578162841,2
1578162844,2
1578162847,2
1578162850,2
1578162853,2
1578162856,2
1578162859,2
1578162862,2
1578162865,2
1578162868,2
1578162871,2
1578162874,2
1578162877,2
1578162880,2
1578162883,2
