t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1578158917,118,0.167375,0.000000,0.000000,0.000000,events/second
1578158920,118,0.166666,0.000000,0.000000,0.000000,events/second
1578158923,118,0.165963,0.000000,0.000000,0.000000,events/second
1578158926,118,0.165265,0.000000,0.000000,0.000000,events/second
1578158929,118,0.164573,0.000000,0.000000,0.000000,events/second
1578158932,124,0.172221,0.000000,0.000000,0.000000,events/second
1578158935,124,0.171507,0.000000,0.000000,0.000000,events/second
1578158938,124,0.170798,0.000000,0.000000,0.000000,events/second
1578158941,124,0.170095,0.000000,0.000000,0.000000,events/second
1578158944,124,0.169398,0.000000,0.000000,0.000000,events/second
1578158947,124,0.168706,0.000000,0.000000,0.000000,events/second
1578158950,124,0.168021,0.000000,0.000000,0.000000,events/second
1578158953,124,0.167341,0.000000,0.000000,0.000000,events/second
1578158956,124,0.166666,0.000000,0.000000,0.000000,events/second
1578158959,124,0.165996,0.000000,0.000000,0.000000,events/second
1578158962,124,0.165333,0.000000,0.000000,0.000000,events/second
1578158965,124,0.164674,0.000000,0.000000,0.000000,events/second
1578158968,124,0.164020,0.000000,0.000000,0.000000,events/second
1578158971,124,0.163372,0.000000,0.000000,0.000000,events/second
1578158974,124,0.162729,0.000000,0.000000,0.000000,events/second
1578158977,124,0.162091,0.000000,0.000000,0.000000,events/second
1578158980,124,0.161456,0.000000,0.000000,0.000000,events/second
1578158983,124,0.160829,0.000000,0.000000,0.000000,events/second
1578158986,124,0.160206,0.000000,0.000000,0.000000,events/second
1578158989,124,0.159587,0.000000,0.000000,0.000000,events/second
1578158992,130,0.166665,0.000000,0.000000,0.000000,events/second
1578158995,130,0.166027,0.000000,0.000000,0.000000,events/second
1578158998,130,0.165394,0.000000,0.000000,0.000000,events/second
1578159001,130,0.164765,0.000000,0.000000,0.000000,events/second
1578159004,130,0.164139,0.000000,0.000000,0.000000,events/second
1578159007,130,0.163521,0.000000,0.000000,0.000000,events/second
1578159010,130,0.162906,0.000000,0.000000,0.000000,events/second
1578159013,130,0.162294,0.000000,0.000000,0.000000,events/second
1578159016,130,0.161691,0.000000,0.000000,0.000000,events/second
1578159019,130,0.161090,0.000000,0.000000,0.000000,events/second
1578159022,130,0.160493,0.000000,0.000000,0.000000,events/second
1578159025,130,0.159900,0.000000,0.000000,0.000000,events/second
1578159028,130,0.159313,0.000000,0.000000,0.000000,events/second
1578159031,130,0.158729,0.000000,0.000000,0.000000,events/second
1578159034,130,0.158150,0.000000,0.000000,0.000000,events/second
1578159037,130,0.157575,0.000000,0.000000,0.000000,events/second
1578159040,130,0.157004,0.000000,0.000000,0.000000,events/second
1578159043,130,0.156437,0.000000,0.000000,0.000000,events/second
1578159046,130,0.155874,0.000000,0.000000,0.000000,events/second
1578159049,130,0.155316,0.000000,0.000000,0.000000,events/second
1578159052,136,0.161904,0.000000,0.000000,0.000000,events/second
1578159055,136,0.161328,0.000000,0.000000,0.000000,events/second
1578159058,136,0.160756,0.000000,0.000000,0.000000,events/second
1578159061,136,0.160188,0.000000,0.000000,0.000000,events/second
1578159064,136,0.159623,0.000000,0.000000,0.000000,events/second
1578159067,136,0.159063,0.000000,0.000000,0.000000,events/second
1578159070,136,0.158507,0.000000,0.000000,0.000000,events/second
1578159073,136,0.157955,0.000000,0.000000,0.000000,events/second
1578159076,136,0.157406,0.000000,0.000000,0.000000,events/second
1578159079,136,0.156862,0.000000,0.000000,0.000000,events/second
1578159082,136,0.156321,0.000000,0.000000,0.000000,events/second
1578159085,136,0.155784,0.000000,0.000000,0.000000,events/second
1578159088,136,0.155250,0.000000,0.000000,0.000000,events/second
1578159091,136,0.154721,0.000000,0.000000,0.000000,events/second
1578159094,136,0.154194,0.000000,0.000000,0.000000,events/second
1578159097,136,0.153672,0.000000,0.000000,0.000000,events/second
1578159100,136,0.153152,0.000000,0.000000,0.000000,events/second
1578159103,136,0.152637,0.000000,0.000000,0.000000,events/second
1578159106,136,0.152125,0.000000,0.000000,0.000000,events/second
1578159109,136,0.151616,0.000000,0.000000,0.000000,events/second
1578159112,142,0.157777,0.000000,0.000000,0.000000,events/second
1578159115,142,0.157252,0.000000,0.000000,0.000000,events/second
1578159118,142,0.156732,0.000000,0.000000,0.000000,events/second
1578159121,142,0.156214,0.000000,0.000000,0.000000,events/second
1578159124,142,0.155701,0.000000,0.000000,0.000000,events/second
1578159127,142,0.155191,0.000000,0.000000,0.000000,events/second
1578159130,142,0.154683,0.000000,0.000000,0.000000,events/second
1578159133,142,0.154179,0.000000,0.000000,0.000000,events/second
1578159136,142,0.153679,0.000000,0.000000,0.000000,events/second
1578159139,142,0.153181,0.000000,0.000000,0.000000,events/second
1578159142,142,0.152688,0.000000,0.000000,0.000000,events/second
1578159145,142,0.152195,0.000000,0.000000,0.000000,events/second
1578159148,142,0.151709,0.000000,0.000000,0.000000,events/second
1578159151,142,0.151223,0.000000,0.000000,0.000000,events/second
1578159154,142,0.150742,0.000000,0.000000,0.000000,events/second
1578159157,142,0.150264,0.000000,0.000000,0.000000,events/second
1578159160,142,0.149788,0.000000,0.000000,0.000000,events/second
1578159163,142,0.149316,0.000000,0.000000,0.000000,events/second
1578159166,142,0.148846,0.000000,0.000000,0.000000,events/second
1578159169,142,0.148380,0.000000,0.000000,0.000000,events/second
1578159172,148,0.154166,0.000000,0.000000,0.000000,events/second
1578159175,148,0.153686,0.000000,0.000000,0.000000,events/second
1578159178,148,0.153208,0.000000,0.000000,0.000000,events/second
1578159181,148,0.152734,0.000000,0.000000,0.000000,events/second
1578159184,148,0.152263,0.000000,0.000000,0.000000,events/second
1578159187,148,0.151794,0.000000,0.000000,0.000000,events/second
1578159190,148,0.151329,0.000000,0.000000,0.000000,events/second
1578159193,148,0.150866,0.000000,0.000000,0.000000,events/second
1578159196,148,0.150406,0.000000,0.000000,0.000000,events/second
1578159199,148,0.149949,0.000000,0.000000,0.000000,events/second
1578159202,148,0.149494,0.000000,0.000000,0.000000,events/second
1578159205,148,0.149042,0.000000,0.000000,0.000000,events/second
1578159208,786,0.789152,0.000000,0.000000,0.000000,events/second
