t,value
1578161221,629749
1578161224,629749
1578161227,629749
1578161230,629749
1578161233,629749
1578161236,629749
1578161239,629749
1578161242,629749
1578161245,629749
1578161248,629749
1578161251,629749
1578161254,629749
1578161257,629749
1578161260,629749
1578161263,629749
1578161266,629749
1578161269,629749
1578161272,629749
1578161275,629749
1578161278,629749
1578161281,629749
1578161284,629749
1578161287,629749
1578161290,629749
1578161293,629749
1578161296,629749
1578161299,629749
1578161302,629749
1578161305,629749
1578161308,629749
1578161311,629749
1578161314,629749
1578161317,629749
1578161320,629749
1578161323,629749
1578161326,629749
1578161329,629749
1578161332,629749
1578161335,629749
1578161338,629749
1578161341,629749
1578161344,629749
1578161347,629749
1578161350,629749
1578161353,629749
1578161356,629749
1578161359,629749
1578161362,629749
1578161365,629749
1578161368,629749
1578161371,629749
1578161374,629749
1578161377,629749
1578161380,629749
1578161383,629749
1578161386,629749
1578161389,629749
1578161392,629749
1578161395,629749
1578161398,629749
1578161401,629749
1578161404,629749
1578161407,629749
1578161410,629749
1578161413,629749
1578161416,629749
1578161419,629749
1578161422,629749
1578161425,629749
1578161428,629749
1578161431,629749
1578161434,629749
1578161437,629749
1578161440,629749
1578161443,629749
1578161446,629749
1578161449,629749
1578161452,629749
1578161455,629749
1578161458,629749
1578161461,629749
1578161464,629749
1578161467,629749
1578161470,629749
1578161473,629749
1578161476,629749
1578161479,629749
1578161482,629749
1578161485,629749
1578161488,629749
1578161491,629749
1578161494,629749
1578161497,629749
1578161500,629749
1578161503,629749
1578161506,629749
1578161509,629749
1578161512,629749
1578161515,629749
1578161518,629749
1578161521,629749
1578161524,629749
1578161527,629749
1578161530,629749
1578161533,629749
1578161536,629749
1578161539,629749
1578161542,629749
1578161545,629749
1578161548,629749
1578161551,629749
1578161554,629749
1578161557,629749
1578161560,629749
1578161563,629749
1578161566,629749
1578161569,629749
1578161572,629749
1578161575,629749
1578161578,629749
1578161581,629749
1578161584,629749
1578161587,629749
1578161590,629749
1578161593,629749
1578161596,629749
1578161599,629749
1578161602,629749
1578161605,629749
1578161608,629749
1578161611,629749
1578161614,629749
1578161617,629749
1578161620,629749
1578161623,629749
1578161626,629749
1578161629,629749
1578161632,629749
1578161635,629749
1578161638,629749
1578161641,629749
1578161644,629749
1578161647,629749
1578161650,629749
1578161653,629749
1578161656,629749
1578161659,629749
1578161662,629749
1578161665,629749
1578161668,629749
1578161671,629749
1578161674,629749
1578161677,629749
1578161680,629749
1578161683,629749
1578161686,629749
1578161689,629749
1578161692,629749
1578161695,629749
1578161698,629749
1578161701,629749
1578161704,629749
1578161707,629749
1578161710,629749
1578161713,629749
1578161716,629749
1578161719,629749
1578161722,629749
1578161725,629749
1578161728,629749
1578161731,629749
1578161734,629749
1578161737,629749
1578161740,629749
1578161743,629749
1578161746,629749
1578161749,629749
1578161752,629749
1578161755,629749
1578161758,629749
1578161761,629749
1578161764,629749
1578161767,629749
1578161770,629749
1578161773,629749
1578161776,629749
1578161779,629749
1578161782,629749
1578161785,629749
1578161788,629749
1578161791,629749
1578161794,629749
1578161797,629749
1578161800,629749
1578161803,629749
1578161806,629749
1578161809,629749
1578161812,629749
1578161815,629749
1578161818,629749
1578161821,629749
1578161824,629749
1578161827,629749
1578161830,629749
1578161833,629749
1578161836,629749
1578161839,629749
1578161842,629749
